,battery_name,block_duration,choice,exp_id,exp_stage,experiment_exp_id,finishtime,focus_shifts,full_screen,internal_node_id,key_press,large_amt,later_del,possible_responses,responses,rt,small_amt,stim_duration,stimulus,time_elapsed,trial_id,trial_index,trial_type,view_history,worker_id
kirby_22_26,Self Regulation Pilot,1713,smaller_sooner,kirby,test,kirby,2016-05-17T09:23:37.026486Z,0,TRUE,0.0-5.0-21.0,81,30,80,"[80, 81]",,1713,25,1713,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$25<br>today</font></center></div><div id = 'option'><center><font color='green'>$30<br>80 days</font></center></div></div></div></div>,93348,stim,26,poldrack-single-stim,,A2WGW5Y3ZFBDEC
kirby_22_27,Self Regulation Pilot,1520,larger_later,kirby,test,kirby,2016-05-17T09:23:37.026486Z,0,TRUE,0.0-5.0-22.0,80,75,20,"[80, 81]",,1520,41,1520,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$41<br>today</font></center></div><div id = 'option'><center><font color='green'>$75<br>20 days</font></center></div></div></div></div>,95872,stim,27,poldrack-single-stim,,A2WGW5Y3ZFBDEC
kirby_22_28,Self Regulation Pilot,2067,smaller_sooner,kirby,test,kirby,2016-05-17T09:23:37.026486Z,0,TRUE,0.0-5.0-23.0,81,60,111,"[80, 81]",,2067,54,2067,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$54<br>today</font></center></div><div id = 'option'><center><font color='green'>$60<br>111 days</font></center></div></div></div></div>,98949,stim,28,poldrack-single-stim,,A2WGW5Y3ZFBDEC
kirby_22_29,Self Regulation Pilot,1835,larger_later,kirby,test,kirby,2016-05-17T09:23:37.026486Z,0,TRUE,0.0-5.0-24.0,80,80,30,"[80, 81]",,1835,54,1835,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$54<br>today</font></center></div><div id = 'option'><center><font color='green'>$80<br>30 days</font></center></div></div></div></div>,101786,stim,29,poldrack-single-stim,,A2WGW5Y3ZFBDEC
kirby_22_30,Self Regulation Pilot,1657,smaller_sooner,kirby,test,kirby,2016-05-17T09:23:37.026486Z,0,TRUE,0.0-5.0-25.0,81,25,136,"[80, 81]",,1657,22,1657,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$22<br>today</font></center></div><div id = 'option'><center><font color='green'>$25<br>136 days</font></center></div></div></div></div>,104445,stim,30,poldrack-single-stim,,A2WGW5Y3ZFBDEC
kirby_22_31,Self Regulation Pilot,1171,larger_later,kirby,test,kirby,2016-05-17T09:23:37.026486Z,0,TRUE,0.0-5.0-26.0,80,55,7,"[80, 81]",,1171,20,1171,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$20<br>today</font></center></div><div id = 'option'><center><font color='green'>$55<br>7 days</font></center></div></div></div></div>,106619,stim,31,poldrack-single-stim,,A2WGW5Y3ZFBDEC
kirby_22_32,Self Regulation Pilot,,,kirby,,kirby,2016-05-17T09:23:37.026486Z,0,TRUE,0.0-7.0,,,,,"{""Q0"":""I was given two amounts of money to choose from, that I would receive at a closer, and later date, and asked to pick which I would prefer."",""Q1"":""No.""}",41358,,,,148993,post task questions,32,survey-text,,A2WGW5Y3ZFBDEC
kirby_22_33,Self Regulation Pilot,,,kirby,,kirby,2016-05-17T09:23:37.026486Z,0,TRUE,0.0-8.0,13,,,,,1369,,,,151372,end,33,poldrack-text,,A2WGW5Y3ZFBDEC
kirby_23_0,Self Regulation Pilot,,,kirby,,kirby,2016-05-17T13:07:20.520153Z,1,TRUE,0.0-0.0-0.0,13,,,,,1345,,,,1347,instruction,0,poldrack-text,,A2YKW761AK4ZGY
kirby_23_1,Self Regulation Pilot,,,kirby,,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-0.0-1.0,,,,,,16455,,,,17828,instruction,1,poldrack-instructions,"[{""page_index"":0,""viewing_time"":16445}]",A2YKW761AK4ZGY
kirby_23_2,Self Regulation Pilot,,,kirby,,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-1.0,13,,,,,1835,,,,20687,practice_intro,2,poldrack-text,,A2YKW761AK4ZGY
kirby_23_3,Self Regulation Pilot,6659,,kirby,practice,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-2.0,80,,,"[80, 81]",,6659,,6659,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$20<br>today</font></center></div><div id = 'option'><center><font color='green'>$25<br>5 days</font></center></div></div></div></div>,28384,stim,3,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_4,Self Regulation Pilot,,,kirby,,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-4.0,13,,,,,1189,,,,30592,test_intro,4,poldrack-text,,A2YKW761AK4ZGY
kirby_23_5,Self Regulation Pilot,1914,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-0.0,81,55,117,"[80, 81]",,1914,54,1914,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$54<br>today</font></center></div><div id = 'option'><center><font color='green'>$55<br>117 days</font></center></div></div></div></div>,33518,stim,5,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_6,Self Regulation Pilot,3473,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-1.0,81,75,61,"[80, 81]",,3473,55,3473,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$55<br>today</font></center></div><div id = 'option'><center><font color='green'>$75<br>61 days</font></center></div></div></div></div>,38003,stim,6,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_7,Self Regulation Pilot,2146,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-2.0,81,25,53,"[80, 81]",,2146,19,2146,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$19<br>today</font></center></div><div id = 'option'><center><font color='green'>$25<br>53 days</font></center></div></div></div></div>,41162,stim,7,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_8,Self Regulation Pilot,2481,larger_later,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-3.0,80,85,7,"[80, 81]",,2481,31,2481,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$31<br>today</font></center></div><div id = 'option'><center><font color='green'>$85<br>7 days</font></center></div></div></div></div>,44646,stim,8,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_9,Self Regulation Pilot,4415,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-4.0,81,25,19,"[80, 81]",,4415,14,4415,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$14<br>today</font></center></div><div id = 'option'><center><font color='green'>$25<br>19 days</font></center></div></div></div></div>,50092,stim,9,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_10,Self Regulation Pilot,2125,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-5.0,81,50,160,"[80, 81]",,2125,47,2125,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$47<br>today</font></center></div><div id = 'option'><center><font color='green'>$50<br>160 days</font></center></div></div></div></div>,53231,stim,10,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_11,Self Regulation Pilot,2468,larger_later,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-6.0,80,35,13,"[80, 81]",,2468,15,2468,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$15<br>today</font></center></div><div id = 'option'><center><font color='green'>$35<br>13 days</font></center></div></div></div></div>,56723,stim,11,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_12,Self Regulation Pilot,2005,larger_later,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-7.0,80,60,14,"[80, 81]",,2005,25,2005,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$25<br>today</font></center></div><div id = 'option'><center><font color='green'>$60<br>14 days</font></center></div></div></div></div>,59742,stim,12,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_13,Self Regulation Pilot,1005,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-8.0,81,80,192,"[80, 81]",,1005,78,1005,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$78<br>today</font></center></div><div id = 'option'><center><font color='green'>$80<br>192 days</font></center></div></div></div></div>,61757,stim,13,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_14,Self Regulation Pilot,1513,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-9.0,81,55,62,"[80, 81]",,1513,40,1513,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$40<br>today</font></center></div><div id = 'option'><center><font color='green'>$55<br>62 days</font></center></div></div></div></div>,64276,stim,14,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_15,Self Regulation Pilot,2582,larger_later,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-10.0,80,30,7,"[80, 81]",,2582,11,2582,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$11<br>today</font></center></div><div id = 'option'><center><font color='green'>$30<br>7 days</font></center></div></div></div></div>,67873,stim,15,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_16,Self Regulation Pilot,2072,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-11.0,81,75,119,"[80, 81]",,2072,67,2072,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$67<br>today</font></center></div><div id = 'option'><center><font color='green'>$75<br>119 days</font></center></div></div></div></div>,70953,stim,16,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_17,Self Regulation Pilot,1171,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-12.0,81,35,186,"[80, 81]",,1171,34,1171,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$34<br>today</font></center></div><div id = 'option'><center><font color='green'>$35<br>186 days</font></center></div></div></div></div>,73143,stim,17,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_18,Self Regulation Pilot,2412,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-13.0,81,50,21,"[80, 81]",,2412,27,2412,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$27<br>today</font></center></div><div id = 'option'><center><font color='green'>$50<br>21 days</font></center></div></div></div></div>,76557,stim,18,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_19,Self Regulation Pilot,2699,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-14.0,81,85,91,"[80, 81]",,2699,69,2699,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$69<br>today</font></center></div><div id = 'option'><center><font color='green'>$85<br>91 days</font></center></div></div></div></div>,80271,stim,19,poldrack-single-stim,,A2YKW761AK4ZGY
kirby_23_20,Self Regulation Pilot,1656,smaller_sooner,kirby,test,kirby,2016-05-17T13:07:20.520153Z,0,TRUE,0.0-5.0-15.0,81,60,89,"[80, 81]",,1656,49,1656,<div class = centerbox id='container'><p class = center-block-text>Please select the option that you would prefer pressing <strong>'q'</strong> for left <strong>'p'</strong> for right:</p><div class='table'><div class='row'><div id = 'option'><center><font color='green'>$49<br>today</font></center></div><div id = 'option'><center><font color='green'>$60<br>89 days</font></center></div></div></div></div>,82936,stim,20,poldrack-single-stim,,A2YKW761AK4ZGY
